gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,yardlineSide,yardlineNumber,gameClock,kickLength,displayName,season,week,gameDate,homeTeamAbbr,visitorTeamAbbr,seasonType
2025_16_PHI_WAS,1971,"(:09) 4-J.Elliott 52 yard field goal is No Good, Wide Left, Center-47-C.Hughlett, Holder-10-B.Mann.",2,2,10,PHI,Field Goal,Kick Attempt No Good,00-0033787,WAS,34.0,00:09:00,52.0,J.Elliott,2025,16,2025-12-20,WAS,PHI,REG
2025_16_PIT_DET,367,"(9:26) 9-C.Boswell 59 yard field goal is GOOD, Center-46-C.Kuntz, Holder-3-C.Waitman.",1,4,14,PIT,Field Goal,Kick Attempt Good,00-0031136,DET,41.0,09:26:00,59.0,C.Boswell,2025,16,2025-12-21,DET,PIT,REG
2025_16_PIT_DET,1184,"(10:13) 39-J.Bates 36 yard field goal is GOOD, Center-49-H.Hatten, Holder-3-J.Fox.",2,4,11,DET,Field Goal,Kick Attempt Good,00-0039172,PIT,18.0,10:13:00,36.0,J.Bates,2025,16,2025-12-21,DET,PIT,REG
2025_16_PIT_DET,3138,"(15:00) 9-C.Boswell 23 yard field goal is GOOD, Center-46-C.Kuntz, Holder-3-C.Waitman.",4,4,5,PIT,Field Goal,Kick Attempt Good,00-0031136,DET,5.0,15:00:00,23.0,C.Boswell,2025,16,2025-12-21,DET,PIT,REG
2025_16_PIT_DET,4472,"(2:09) 9-C.Boswell 37 yard field goal is No Good, Hit Right Upright, Center-46-C.Kuntz, Holder-3-C.Waitman.",4,4,8,PIT,Field Goal,Kick Attempt No Good,00-0031136,DET,18.0,02:09:00,37.0,C.Boswell,2025,16,2025-12-21,DET,PIT,REG
2025_16_SF_IND,1939,"(1:55) 18-E.Pineiro 25 yard field goal is GOOD, Center-46-J.Weeks, Holder-7-T.Morstead.",2,4,6,SF,Field Goal,Kick Attempt Good,00-0034173,IND,7.0,01:55:00,25.0,E.Pineiro,2025,16,2025-12-22,IND,SF,REG
2025_16_SF_IND,2193,"(:21) 10-B.Grupe 39 yard field goal is GOOD, Center-46-L.Rhodes, Holder-8-R.Sanchez.",2,4,4,IND,Field Goal,Kick Attempt Good,00-0038905,SF,21.0,00:21:00,39.0,B.Grupe,2025,16,2025-12-22,IND,SF,REG
2025_16_SF_IND,2266,"(:03) 18-E.Pineiro 64 yard field goal is No Good, Hit Crossbar, Center-46-J.Weeks, Holder-7-T.Morstead.",2,1,10,SF,Field Goal,Kick Attempt No Good,00-0034173,IND,46.0,00:03:00,64.0,E.Pineiro,2025,16,2025-12-22,IND,SF,REG
2025_16_SF_IND,2767,"(8:21) 10-B.Grupe 51 yard field goal is GOOD, Center-46-L.Rhodes, Holder-8-R.Sanchez.",3,4,8,IND,Field Goal,Kick Attempt Good,00-0038905,SF,33.0,08:21:00,51.0,B.Grupe,2025,16,2025-12-22,IND,SF,REG
2025_16_SF_IND,2980,"(4:07) 18-E.Pineiro 38 yard field goal is GOOD, Center-46-J.Weeks, Holder-7-T.Morstead.",3,4,7,SF,Field Goal,Kick Attempt Good,00-0034173,IND,19.0,04:07:00,38.0,E.Pineiro,2025,16,2025-12-22,IND,SF,REG
2025_16_TB_CAR,240,"(10:34) 10-R.Fitzgerald 27 yard field goal is GOOD, Center-44-J.Jansen, Holder-6-S.Martin.",1,4,6,CAR,Field Goal,Kick Attempt Good,00-0040279,TB,9.0,10:34:00,27.0,R.Fitzgerald,2025,16,2025-12-21,CAR,TB,REG
2025_16_TB_CAR,1177,"(8:13) 4-C.McLaughlin 23 yard field goal is GOOD, Center-86-E.Deckers, Holder-9-R.Dixon.",2,4,5,TB,Field Goal,Kick Attempt Good,00-0035358,CAR,5.0,08:13:00,23.0,C.McLaughlin,2025,16,2025-12-21,CAR,TB,REG
2025_16_TB_CAR,1573,"(2:10) 10-R.Fitzgerald 41 yard field goal is GOOD, Center-44-J.Jansen, Holder-6-S.Martin.",2,4,10,CAR,Field Goal,Kick Attempt Good,00-0040279,TB,23.0,02:10:00,41.0,R.Fitzgerald,2025,16,2025-12-21,CAR,TB,REG
2025_16_TB_CAR,3025,"(11:29) 4-C.McLaughlin 50 yard field goal is GOOD, Center-86-E.Deckers, Holder-9-R.Dixon.",4,4,13,TB,Field Goal,Kick Attempt Good,00-0035358,CAR,32.0,11:29:00,50.0,C.McLaughlin,2025,16,2025-12-21,CAR,TB,REG
2025_16_TB_CAR,3625,"(2:24) 10-R.Fitzgerald 48 yard field goal is GOOD, Center-44-J.Jansen, Holder-6-S.Martin.",4,4,7,CAR,Field Goal,Kick Attempt Good,00-0040279,TB,30.0,02:24:00,48.0,R.Fitzgerald,2025,16,2025-12-21,CAR,TB,REG
2025_17_ARI_CIN,1596,"(3:25) 2-E.McPherson 57 yard field goal is GOOD, Center-46-W.Wagner, Holder-8-R.Rehkow.",2,4,7,CIN,Field Goal,Kick Attempt Good,00-0036854,ARI,38.0,03:25:00,57.0,E.McPherson,2025,17,2025-12-28,CIN,ARI,REG
2025_17_BAL_GB,1294,"(7:13) 33-T.Loop 22 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",2,4,4,BAL,Field Goal,Kick Attempt Good,00-0040074,GB,4.0,07:13:00,22.0,T.Loop,2025,17,2025-12-27,GB,BAL,REG
2025_17_BAL_GB,1527,"(3:39) 33-T.Loop 34 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",2,4,9,BAL,Field Goal,Kick Attempt Good,00-0040074,GB,16.0,03:39:00,34.0,T.Loop,2025,17,2025-12-27,GB,BAL,REG
2025_17_BAL_GB,2366,"(9:13) 17-B.McManus 24 yard field goal is GOOD, Center-42-M.Orzech, Holder-19-D.Whelan.",3,4,6,GB,Field Goal,Kick Attempt Good,00-0029822,BAL,6.0,09:13:00,24.0,B.McManus,2025,17,2025-12-27,GB,BAL,REG
2025_17_CHI_SF,3659,"(5:26) 8-C.Santos 29 yard field goal is GOOD, Center-46-S.Daly, Holder-19-T.Taylor.",4,4,11,CHI,Field Goal,Kick Attempt Good,00-0031203,SF,11.0,05:26:00,29.0,C.Santos,2025,17,2025-12-28,SF,CHI,REG
2025_17_DAL_WAS,620,"(4:47) 16-J.Moody 29 yard field goal is GOOD, Center-69-T.Ott, Holder-10-T.Way.",1,4,11,WAS,Field Goal,Kick Attempt Good,00-0038562,DAL,11.0,04:47:00,29.0,J.Moody,2025,17,2025-12-25,WAS,DAL,REG
2025_17_DAL_WAS,2145,"(:22) 17-B.Aubrey 42 yard field goal is GOOD, Center-44-T.Sieg, Holder-5-B.Anger.",2,4,7,DAL,Field Goal,Kick Attempt Good,00-0037692,WAS,23.0,00:22:00,42.0,B.Aubrey,2025,17,2025-12-25,WAS,DAL,REG
2025_17_DAL_WAS,3028,"(4:47) 17-B.Aubrey 52 yard field goal is GOOD, Center-44-T.Sieg, Holder-5-B.Anger.",3,4,8,DAL,Field Goal,Kick Attempt Good,00-0037692,WAS,34.0,04:47:00,52.0,B.Aubrey,2025,17,2025-12-25,WAS,DAL,REG
2025_17_DAL_WAS,3346,"(:19) 16-J.Moody 23 yard field goal is GOOD, Center-69-T.Ott, Holder-10-T.Way.",3,4,5,WAS,Field Goal,Kick Attempt Good,00-0038562,DAL,5.0,00:19:00,23.0,J.Moody,2025,17,2025-12-25,WAS,DAL,REG
2025_17_DAL_WAS,3538,"(13:36) 17-B.Aubrey 58 yard field goal is No Good, Wide Right, Center-44-T.Sieg, Holder-5-B.Anger.",4,4,7,DAL,Field Goal,Kick Attempt No Good,00-0037692,WAS,40.0,13:36:00,58.0,B.Aubrey,2025,17,2025-12-25,WAS,DAL,REG
2025_17_DAL_WAS,4040,"(4:02) 17-B.Aubrey 51 yard field goal is GOOD, Center-44-T.Sieg, Holder-5-B.Anger.",4,4,4,DAL,Field Goal,Kick Attempt Good,00-0037692,WAS,33.0,04:02:00,51.0,B.Aubrey,2025,17,2025-12-25,WAS,DAL,REG
2025_17_DAL_WAS,4249,"(2:14) 16-J.Moody 51 yard field goal is GOOD, Center-69-T.Ott, Holder-10-T.Way.",4,3,11,WAS,Field Goal,Kick Attempt Good,00-0038562,DAL,33.0,02:14:00,51.0,J.Moody,2025,17,2025-12-25,WAS,DAL,REG
2025_17_DEN_KC,389,"(7:02) 3-W.Lutz 27 yard field goal is GOOD, Center-48-M.Fraboni, Holder-16-J.Crawshaw.",1,4,6,DEN,Field Goal,Kick Attempt Good,00-0032569,KC,9.0,07:02:00,27.0,W.Lutz,2025,17,2025-12-25,KC,DEN,REG
2025_17_DEN_KC,1731,"(:22) 3-W.Lutz 30 yard field goal is GOOD, Center-48-M.Fraboni, Holder-16-J.Crawshaw.",2,4,10,DEN,Field Goal,Kick Attempt Good,00-0032569,KC,11.0,00:22:00,30.0,W.Lutz,2025,17,2025-12-25,KC,DEN,REG
2025_17_DEN_KC,2011,"(11:47) 7-H.Butker 53 yard field goal is GOOD, Center-41-J.Winchester, Holder-14-M.Araiza.",3,4,24,KC,Field Goal,Kick Attempt Good,00-0033303,DEN,35.0,11:47:00,53.0,H.Butker,2025,17,2025-12-25,KC,DEN,REG
2025_17_DEN_KC,2931,"(8:08) 7-H.Butker 47 yard field goal is GOOD, Center-41-J.Winchester, Holder-14-M.Araiza.",4,4,7,KC,Field Goal,Kick Attempt Good,00-0033303,DEN,29.0,08:08:00,47.0,H.Butker,2025,17,2025-12-25,KC,DEN,REG
2025_17_DET_MIN,2455,"(3:07) 16-W.Reichard 52 yard field goal is GOOD, Center-42-A.DePaola, Holder-17-R.Wright.",3,4,13,MIN,Field Goal,Kick Attempt Good,00-0039404,DET,34.0,03:07:00,52.0,W.Reichard,2025,17,2025-12-25,MIN,DET,REG
2025_17_DET_MIN,2607,"(2:02) 16-W.Reichard 56 yard field goal is GOOD, Center-42-A.DePaola, Holder-17-R.Wright.",3,4,6,MIN,Field Goal,Kick Attempt Good,00-0039404,DET,38.0,02:02:00,56.0,W.Reichard,2025,17,2025-12-25,MIN,DET,REG
2025_17_DET_MIN,3337,"(4:44) 39-J.Bates 48 yard field goal is GOOD, Center-49-H.Hatten, Holder-3-J.Fox.",4,4,8,DET,Field Goal,Kick Attempt Good,00-0039172,MIN,30.0,04:44:00,48.0,J.Bates,2025,17,2025-12-25,MIN,DET,REG
2025_17_DET_MIN,3722,"(1:08) 16-W.Reichard 42 yard field goal is GOOD, Center-42-A.DePaola, Holder-17-R.Wright.",4,4,4,MIN,Field Goal,Kick Attempt Good,00-0039404,DET,24.0,01:08:00,42.0,W.Reichard,2025,17,2025-12-25,MIN,DET,REG
2025_17_HOU_LAC,1442,"(6:13) 11-C.Dicker 27 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott.",2,4,4,LAC,Field Goal,Kick Attempt Good,00-0037224,HOU,9.0,06:13:00,27.0,C.Dicker,2025,17,2025-12-27,LAC,HOU,REG
2025_17_HOU_LAC,2080,"(:14) 11-C.Dicker 32 yard field goal is No Good, Wide Right, Center-47-J.Harris, Holder-16-J.Scott.",2,4,13,LAC,Field Goal,Kick Attempt No Good,00-0037224,HOU,14.0,00:14:00,32.0,C.Dicker,2025,17,2025-12-27,LAC,HOU,REG
2025_17_HOU_LAC,2635,"(6:07) 15-K.Fairbairn 41 yard field goal is GOOD, Center-40-A.Brinkman, Holder-6-T.Townsend.",3,4,13,HOU,Field Goal,Kick Attempt Good,00-0032726,LAC,23.0,06:07:00,41.0,K.Fairbairn,2025,17,2025-12-27,LAC,HOU,REG
2025_17_HOU_LAC,3654,"(6:33) 15-K.Fairbairn 44 yard field goal is GOOD, Center-40-A.Brinkman, Holder-6-T.Townsend.",4,4,5,HOU,Field Goal,Kick Attempt Good,00-0032726,LAC,26.0,06:33:00,44.0,K.Fairbairn,2025,17,2025-12-27,LAC,HOU,REG
2025_17_JAX_IND,226,"(11:18) 10-B.Grupe 33 yard field goal is GOOD, Center-46-L.Rhodes, Holder-8-R.Sanchez.",1,4,6,IND,Field Goal,Kick Attempt Good,00-0038905,JAX,15.0,11:18:00,33.0,B.Grupe,2025,17,2025-12-28,IND,JAX,REG
2025_17_JAX_IND,3046,"(1:29) 39-C.Little 34 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke.",3,4,3,JAX,Field Goal,Kick Attempt Good,00-0039409,IND,16.0,01:29:00,34.0,C.Little,2025,17,2025-12-28,IND,JAX,REG
2025_17_JAX_IND,3609,"(7:03) 39-C.Little 42 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke.",4,4,13,JAX,Field Goal,Kick Attempt Good,00-0039409,IND,24.0,07:03:00,42.0,C.Little,2025,17,2025-12-28,IND,JAX,REG
2025_17_JAX_IND,4065,"(:24) 39-C.Little 53 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke.",4,4,9,JAX,Field Goal,Kick Attempt Good,00-0039409,IND,35.0,00:24:00,53.0,C.Little,2025,17,2025-12-28,IND,JAX,REG
2025_17_LA_ATL,2101,"(11:12) 92-H.Mevis 35 yard field goal is GOOD, Center-44-J.McQuaide, Holder-42-E.Evans.",3,4,12,LA,Field Goal,Kick Attempt Good,00-0039498,ATL,17.0,11:12:00,35.0,H.Mevis,2025,17,2025-12-29,ATL,LA,REG
2025_17_LA_ATL,2282,"(7:51) 45-Z.Gonzalez 56 yard field goal is GOOD, Center-49-L.McCullough, Holder-13-B.Pinion.",3,4,10,ATL,Field Goal,Kick Attempt Good,00-0033862,LA,37.0,07:51:00,56.0,Z.Gonzalez,2025,17,2025-12-29,ATL,LA,REG
2025_17_LA_ATL,2666,"(:43) 45-Z.Gonzalez 37 yard field goal is BLOCKED (8-J.Verse), Center-49-L.McCullough, Holder-13-B.Pinion, RECOVERED by LA-8-J.Verse at LA 24. 8-J.Verse for 76 yards, TOUCHDOWN.",3,4,4,ATL,Field Goal,Blocked Kick Attempt,00-0033862,LA,19.0,00:43:00,37.0,Z.Gonzalez,2025,17,2025-12-29,ATL,LA,REG
2025_17_LA_ATL,3730,"(:25) 45-Z.Gonzalez 51 yard field goal is GOOD, Center-49-L.McCullough, Holder-13-B.Pinion.",4,4,8,ATL,Field Goal,Kick Attempt Good,00-0033862,LA,33.0,00:25:00,51.0,Z.Gonzalez,2025,17,2025-12-29,ATL,LA,REG
2025_17_NE_NYJ,1231,"(9:59) 6-N.Folk 39 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara.",2,4,11,NYJ,Field Goal,Kick Attempt Good,00-0025565,NE,21.0,09:59:00,39.0,N.Folk,2025,17,2025-12-28,NYJ,NE,REG
2025_17_NE_NYJ,2970,"(1:52) 36-A.Borregales 41 yard field goal is No Good, Hit Right Upright, Center-47-J.Ashby, Holder-17-B.Baringer.",3,4,2,NE,Field Goal,Kick Attempt No Good,00-0040200,NYJ,23.0,01:52:00,41.0,A.Borregales,2025,17,2025-12-28,NYJ,NE,REG
2025_17_NO_TEN,381,"(9:15) 6-J.Slye 50 yard field goal is GOOD, Center-46-M.Cox, Holder-3-J.Hekker.",1,4,7,TEN,Field Goal,Kick Attempt Good,00-0035192,NO,32.0,09:15:00,50.0,J.Slye,2025,17,2025-12-28,TEN,NO,REG
2025_17_NO_TEN,527,"(7:41) 39-C.Smyth 43 yard field goal is No Good, Wide Left, Center-49-Z.Wood, Holder-32-K.Kroeger.",1,4,6,NO,Field Goal,Kick Attempt No Good,00-0039229,TEN,25.0,07:41:00,43.0,C.Smyth,2025,17,2025-12-28,TEN,NO,REG
2025_17_NO_TEN,705,"(4:35) 6-J.Slye 38 yard field goal is GOOD, Center-46-M.Cox, Holder-3-J.Hekker.",1,4,9,TEN,Field Goal,Kick Attempt Good,00-0035192,NO,20.0,04:35:00,38.0,J.Slye,2025,17,2025-12-28,TEN,NO,REG
2025_17_NO_TEN,1393,"(5:58) 39-C.Smyth 56 yard field goal is GOOD, Center-49-Z.Wood, Holder-32-K.Kroeger.",2,4,6,NO,Field Goal,Kick Attempt Good,00-0039229,TEN,38.0,05:58:00,56.0,C.Smyth,2025,17,2025-12-28,TEN,NO,REG
2025_17_NO_TEN,2411,"(7:23) 6-J.Slye 28 yard field goal is GOOD, Center-46-M.Cox, Holder-3-J.Hekker.",3,4,10,TEN,Field Goal,Kick Attempt Good,00-0035192,NO,10.0,07:23:00,28.0,J.Slye,2025,17,2025-12-28,TEN,NO,REG
2025_17_NO_TEN,2711,"(1:56) 39-C.Smyth 57 yard field goal is GOOD, Center-49-Z.Wood, Holder-32-K.Kroeger.",3,4,9,NO,Field Goal,Kick Attempt Good,00-0039229,TEN,39.0,01:56:00,57.0,C.Smyth,2025,17,2025-12-28,TEN,NO,REG
2025_17_NO_TEN,3012,"(12:55) 6-J.Slye 58 yard field goal is GOOD, Center-46-M.Cox, Holder-3-J.Hekker.",4,4,12,TEN,Field Goal,Kick Attempt Good,00-0035192,NO,40.0,12:55:00,58.0,J.Slye,2025,17,2025-12-28,TEN,NO,REG
2025_17_NYG_LV,1238,"(9:46) 8-D.Carlson 42 yard field goal is GOOD, Center-50-J.Bobenmoyer, Holder-6-A.Cole.",2,4,8,LV,Field Goal,Kick Attempt Good,00-0034161,NYG,24.0,09:46:00,42.0,D.Carlson,2025,17,2025-12-28,LV,NYG,REG
2025_17_NYG_LV,1986,"(:02) 30-B.Sauls 32 yard field goal is GOOD, Center-59-C.Kreiter, Holder-12-J.Gillan.",2,4,14,NYG,Field Goal,Kick Attempt Good,00-0040530,LV,14.0,00:02:00,32.0,B.Sauls,2025,17,2025-12-28,LV,NYG,REG
2025_17_NYG_LV,2512,"(7:21) 30-B.Sauls 23 yard field goal is GOOD, Center-59-C.Kreiter, Holder-12-J.Gillan.",3,4,5,NYG,Field Goal,Kick Attempt Good,00-0040530,LV,5.0,07:21:00,23.0,B.Sauls,2025,17,2025-12-28,LV,NYG,REG
2025_17_PHI_BUF,1513,"(5:07) 4-J.Elliott 47 yard field goal is GOOD, Center-47-C.Hughlett, Holder-10-B.Mann.",2,4,5,PHI,Field Goal,Kick Attempt Good,00-0033787,BUF,29.0,05:07:00,47.0,J.Elliott,2025,17,2025-12-28,BUF,PHI,REG
2025_17_PHI_BUF,1944,"(:11) 4-J.Elliott 28 yard field goal is GOOD, Center-47-C.Hughlett, Holder-10-B.Mann.",2,4,5,PHI,Field Goal,Kick Attempt Good,00-0033787,BUF,10.0,00:11:00,28.0,J.Elliott,2025,17,2025-12-28,BUF,PHI,REG
2025_17_PIT_CLE,253,"(10:52) 25-A.Szmyt 50 yard field goal is GOOD, Center-50-R.Sunahara, Holder-13-C.Bojorquez.",1,4,7,CLE,Field Goal,Kick Attempt Good,00-0038428,PIT,32.0,10:52:00,50.0,A.Szmyt,2025,17,2025-12-28,CLE,PIT,REG
2025_17_PIT_CLE,929,"(14:58) 9-C.Boswell 44 yard field goal is GOOD, Center-46-C.Kuntz, Holder-3-C.Waitman.",2,4,13,PIT,Field Goal,Kick Attempt Good,00-0031136,CLE,25.0,14:58:00,44.0,C.Boswell,2025,17,2025-12-28,CLE,PIT,REG
2025_17_PIT_CLE,1912,"(:03) 9-C.Boswell 40 yard field goal is GOOD, Center-46-C.Kuntz, Holder-3-C.Waitman.",2,4,4,PIT,Field Goal,Kick Attempt Good,00-0031136,CLE,22.0,00:03:00,40.0,C.Boswell,2025,17,2025-12-28,CLE,PIT,REG
2025_17_PIT_CLE,2756,"(12:59) 9-C.Boswell 54 yard field goal is No Good, Wide Right, Center-46-C.Kuntz, Holder-3-C.Waitman.",4,4,19,PIT,Field Goal,Kick Attempt No Good,00-0031136,CLE,36.0,12:59:00,54.0,C.Boswell,2025,17,2025-12-28,CLE,PIT,REG
2025_17_PIT_CLE,3589,"(1:44) 25-A.Szmyt 33 yard field goal is GOOD, Center-50-R.Sunahara, Holder-13-C.Bojorquez.",4,4,5,CLE,Field Goal,Kick Attempt Good,00-0038428,PIT,15.0,01:44:00,33.0,A.Szmyt,2025,17,2025-12-28,CLE,PIT,REG
2025_17_SEA_CAR,707,"(3:28) 5-J.Myers 48 yard field goal is GOOD, Center-41-C.Stoll, Holder-4-M.Dickson.",1,4,4,SEA,Field Goal,Kick Attempt Good,00-0031492,CAR,30.0,03:28:00,48.0,J.Myers,2025,17,2025-12-28,CAR,SEA,REG
2025_17_SEA_CAR,1729,"(3:50) 10-R.Fitzgerald 35 yard field goal is GOOD, Center-44-J.Jansen, Holder-6-S.Martin.",2,4,1,CAR,Field Goal,Kick Attempt Good,00-0040279,SEA,17.0,03:50:00,35.0,R.Fitzgerald,2025,17,2025-12-28,CAR,SEA,REG
2025_17_SEA_CAR,3797,"(5:36) 5-J.Myers 30 yard field goal is GOOD, Center-41-C.Stoll, Holder-4-M.Dickson.",4,4,10,SEA,Field Goal,Kick Attempt Good,00-0031492,CAR,12.0,05:36:00,30.0,J.Myers,2025,17,2025-12-28,CAR,SEA,REG
2025_17_TB_MIA,1210,"(8:23) 47-R.Patterson 29 yard field goal is GOOD, Center-49-J.Cardona, Holder-16-J.Bailey.",2,4,11,MIA,Field Goal,Kick Attempt Good,00-0036816,TB,11.0,08:23:00,29.0,R.Patterson,2025,17,2025-12-28,MIA,TB,REG
2025_17_TB_MIA,1935,"(:27) 4-C.McLaughlin 55 yard field goal is BLOCKED (93-Z.Biggers), Center-86-E.Deckers, Holder-9-R.Dixon.",2,4,6,TB,Field Goal,Blocked Kick Attempt,00-0035358,MIA,37.0,00:27:00,55.0,C.McLaughlin,2025,17,2025-12-28,MIA,TB,REG
2025_17_TB_MIA,2656,"(3:53) 4-C.McLaughlin 33 yard field goal is GOOD, Center-86-E.Deckers, Holder-9-R.Dixon.",3,4,15,TB,Field Goal,Kick Attempt Good,00-0035358,MIA,15.0,03:53:00,33.0,C.McLaughlin,2025,17,2025-12-28,MIA,TB,REG
2025_17_TB_MIA,2943,"(14:19) 47-R.Patterson 31 yard field goal is GOOD, Center-49-J.Cardona, Holder-16-J.Bailey.",4,4,3,MIA,Field Goal,Kick Attempt Good,00-0036816,TB,13.0,14:19:00,31.0,R.Patterson,2025,17,2025-12-28,MIA,TB,REG
2025_18_ARI_LA,240,"(11:11) 92-H.Mevis 34 yard field goal is GOOD, Center-44-J.McQuaide, Holder-42-E.Evans.",1,4,3,LA,Field Goal,Kick Attempt Good,00-0039498,ARI,16.0,11:11:00,34.0,H.Mevis,2025,18,2026-01-04,LA,ARI,REG
2025_18_ARI_LA,647,"(3:30) 38-C.Ryland 45 yard field goal is GOOD, Center-46-A.Brewer, Holder-39-M.Haack.",1,4,18,ARI,Field Goal,Kick Attempt Good,00-0038567,LA,27.0,03:30:00,45.0,C.Ryland,2025,18,2026-01-04,LA,ARI,REG
2025_18_ARI_LA,1105,"(11:49) 92-H.Mevis 42 yard field goal is GOOD, Center-44-J.McQuaide, Holder-42-E.Evans.",2,4,13,LA,Field Goal,Kick Attempt Good,00-0039498,ARI,23.0,11:49:00,42.0,H.Mevis,2025,18,2026-01-04,LA,ARI,REG
2025_18_ARI_LA,1284,"(9:40) 38-C.Ryland 56 yard field goal is GOOD, Center-46-A.Brewer, Holder-39-M.Haack.",2,4,16,ARI,Field Goal,Kick Attempt Good,00-0038567,LA,38.0,09:40:00,56.0,C.Ryland,2025,18,2026-01-04,LA,ARI,REG
2025_18_ARI_LA,2135,"(:05) 92-H.Mevis 40 yard field goal is GOOD, Center-44-J.McQuaide, Holder-42-E.Evans.",2,4,2,LA,Field Goal,Kick Attempt Good,00-0039498,ARI,22.0,00:05:00,40.0,H.Mevis,2025,18,2026-01-04,LA,ARI,REG
2025_18_BAL_PIT,993,"(13:37) 33-T.Loop 40 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",2,4,5,BAL,Field Goal,Kick Attempt Good,00-0040074,PIT,22.0,13:37:00,40.0,T.Loop,2025,18,2026-01-04,PIT,BAL,REG
2025_18_BAL_PIT,1220,"(8:56) 9-C.Boswell 57 yard field goal is GOOD, Center-46-C.Kuntz, Holder-3-C.Waitman.",2,4,6,PIT,Field Goal,Kick Attempt Good,00-0031136,BAL,39.0,08:56:00,57.0,C.Boswell,2025,18,2026-01-04,PIT,BAL,REG
2025_18_BAL_PIT,2686,"(4:31) 9-C.Boswell 25 yard field goal is GOOD, Center-46-C.Kuntz, Holder-3-C.Waitman.",3,4,2,PIT,Field Goal,Kick Attempt Good,00-0031136,BAL,7.0,04:31:00,25.0,C.Boswell,2025,18,2026-01-04,PIT,BAL,REG
2025_18_BAL_PIT,4139,"(:02) 33-T.Loop 44 yard field goal is No Good, Wide Right, Center-46-N.Moore, Holder-11-J.Stout.",4,2,12,BAL,Field Goal,Kick Attempt No Good,00-0040074,PIT,26.0,00:02:00,44.0,T.Loop,2025,18,2026-01-04,PIT,BAL,REG
2025_18_CAR_TB,730,"(2:01) 4-C.McLaughlin 29 yard field goal is GOOD, Center-86-E.Deckers, Holder-9-R.Dixon.",1,4,8,TB,Field Goal,Kick Attempt Good,00-0035358,CAR,11.0,02:01:00,29.0,C.McLaughlin,2025,18,2026-01-03,TB,CAR,REG
2025_18_CAR_TB,1861,"(:05) 4-C.McLaughlin 36 yard field goal is GOOD, Center-86-E.Deckers, Holder-9-R.Dixon. Penalty on CAR, Illegal Formation, declined.",2,2,8,TB,Field Goal,Kick Attempt Good,00-0035358,CAR,18.0,00:05:00,36.0,C.McLaughlin,2025,18,2026-01-03,TB,CAR,REG
2025_18_CAR_TB,2213,"(10:31) 10-R.Fitzgerald 54 yard field goal is No Good, Short, Center-44-J.Jansen, Holder-6-S.Martin.",3,4,12,CAR,Field Goal,Kick Attempt No Good,00-0040279,TB,36.0,10:31:00,54.0,R.Fitzgerald,2025,18,2026-01-03,TB,CAR,REG
2025_18_CAR_TB,2826,"(14:17) 4-C.McLaughlin 48 yard field goal is GOOD, Center-86-E.Deckers, Holder-9-R.Dixon.",4,4,5,TB,Field Goal,Kick Attempt Good,00-0035358,CAR,30.0,14:17:00,48.0,C.McLaughlin,2025,18,2026-01-03,TB,CAR,REG
2025_18_CAR_TB,3288,"(5:18) 4-C.McLaughlin 38 yard field goal is BLOCKED (92-C.Jackson), Center-86-E.Deckers, Holder-9-R.Dixon.",4,4,5,TB,Field Goal,Blocked Kick Attempt,00-0035358,CAR,20.0,05:18:00,38.0,C.McLaughlin,2025,18,2026-01-03,TB,CAR,REG
2025_18_CLE_CIN,2423,"(8:05) 25-A.Szmyt 27 yard field goal is GOOD, Center-50-R.Sunahara, Holder-13-C.Bojorquez.",3,4,9,CLE,Field Goal,Kick Attempt Good,00-0038428,CIN,9.0,08:05:00,27.0,A.Szmyt,2025,18,2026-01-04,CIN,CLE,REG
2025_18_CLE_CIN,3980,"(:03) 25-A.Szmyt 49 yard field goal is GOOD, Center-50-R.Sunahara, Holder-13-C.Bojorquez. ** Injury Update: CIN-23-D.Hill has returned to the game.",4,4,3,CLE,Field Goal,Kick Attempt Good,00-0038428,CIN,31.0,00:03:00,49.0,A.Szmyt,2025,18,2026-01-04,CIN,CLE,REG
2025_18_DAL_NYG,454,"(9:20) 30-B.Sauls 45 yard field goal is GOOD, Center-59-C.Kreiter, Holder-12-J.Gillan.",1,4,8,NYG,Field Goal,Kick Attempt Good,00-0040530,DAL,26.0,09:20:00,45.0,B.Sauls,2025,18,2026-01-04,NYG,DAL,REG
2025_18_DAL_NYG,757,"(5:24) 17-B.Aubrey 22 yard field goal is GOOD, Center-44-T.Sieg, Holder-5-B.Anger.",1,4,4,DAL,Field Goal,Kick Attempt Good,00-0037692,NYG,4.0,05:24:00,22.0,B.Aubrey,2025,18,2026-01-04,NYG,DAL,REG
