flight_id,flight_date,quarter,month_number,day_of_week,marketing_carrier_code,operating_carrier_code,origin_airport_code,origin_city_name,origin_state,destination_airport_code,destination_city_name,destination_state,scheduled_departure_hhmm,actual_departure_hhmm,departure_delay_minutes,departure_delayed_15,scheduled_arrival_hhmm,actual_arrival_hhmm,arrival_delay_minutes,arrival_delayed_15,cancelled,cancellation_code,diverted,scheduled_elapsed_minutes,actual_elapsed_minutes,air_time_minutes,distance_miles,carrier_delay_minutes,weather_delay_minutes,national_aviation_system_delay_minutes,security_delay_minutes,late_aircraft_delay_minutes
flt_3695f199e4a77a7c41a5969810d0,2024-06-27,2,6,4,DL,DL,MSP,"Minneapolis, MN",MN,IAH,"Houston, TX",TX,1036,1033,-3.0,false,1329,1304,-25.0,false,false,,false,173.0,151.0,133.0,1034.0,,,,,
flt_b2b3e8c5f5d65f5b6e36f101b8b8,2024-06-20,2,6,4,WN,WN,MDW,"Chicago, IL",IL,CLE,"Cleveland, OH",OH,920,918,-2.0,false,1130,1144,14.0,false,false,,false,70.0,86.0,46.0,307.0,,,,,
flt_d02ed10f8e46d19ae250761ff7c9,2024-08-02,3,8,5,DL,DL,MSP,"Minneapolis, MN",MN,CLE,"Cleveland, OH",OH,800,756,-4.0,false,1052,1035,-17.0,false,false,,false,112.0,99.0,82.0,622.0,,,,,
flt_470a3d9653fb3b5fee665e5b13aa,2024-11-02,4,11,6,DL,DL,MSP,"Minneapolis, MN",MN,PDX,"Portland, OR",OR,945,942,-3.0,false,1124,1117,-7.0,false,false,,false,219.0,215.0,198.0,1426.0,,,,,
flt_1fe04568a5cec8e630352ca6401b,2024-05-20,2,5,1,DL,DL,MSP,"Minneapolis, MN",MN,MKE,"Milwaukee, WI",WI,855,849,-6.0,false,1008,951,-17.0,false,false,,false,73.0,62.0,45.0,297.0,,,,,
flt_beca3f016726be4c5200f6862563,2024-09-24,3,9,2,UA,UA,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,1609,1607,-2.0,false,1751,1732,-19.0,false,false,,false,162.0,145.0,111.0,888.0,,,,,
flt_c76fd3252dd965d8b70e91c7d875,2024-01-05,1,1,5,NK,NK,MKE,"Milwaukee, WI",WI,MCO,"Orlando, FL",FL,730,718,-12.0,false,1130,1125,-5.0,false,false,,false,180.0,187.0,144.0,1066.0,,,,,
flt_3107e4ee49418d3b725a035b5798,2024-08-27,3,8,2,UA,OO,ORD,"Chicago, IL",IL,CHO,"Charlottesville, VA",VA,1400,1359,-1.0,false,1658,1710,12.0,false,false,,false,118.0,131.0,91.0,566.0,,,,,
flt_27d50e4d1460bd7346962c75b82a,2024-05-04,2,5,6,F9,F9,MDW,"Chicago, IL",IL,PHX,"Phoenix, AZ",AZ,1618,1615,-3.0,false,1816,1807,-9.0,false,false,,false,238.0,232.0,195.0,1444.0,,,,,
flt_bcc7996e2c3d23c26b2dac5cdd08,2024-06-24,2,6,1,UA,UA,ORD,"Chicago, IL",IL,EWR,"Newark, NJ",NJ,1810,1807,-3.0,false,2141,2137,-4.0,false,false,,false,151.0,150.0,104.0,719.0,,,,,
flt_5fe8f926f3bd01a0ff242516ff81,2024-06-07,2,6,5,AA,ZW,ORD,"Chicago, IL",IL,BMI,"Bloomington/Normal, IL",IL,1828,1827,-1.0,false,1932,1920,-12.0,false,false,,false,64.0,53.0,24.0,116.0,,,,,
flt_34e4b6709ff2c4695f7612f5f530,2024-04-19,2,4,5,UA,UA,ORD,"Chicago, IL",IL,JAX,"Jacksonville, FL",FL,1948,1945,-3.0,false,2315,2257,-18.0,false,false,,false,147.0,132.0,111.0,864.0,,,,,
flt_4e02508e82fddbae7fc1783fcb84,2024-04-08,2,4,1,UA,YX,ORD,"Chicago, IL",IL,DAY,"Dayton, OH",OH,1810,1800,-10.0,false,2029,2022,-7.0,false,false,,false,79.0,82.0,41.0,240.0,,,,,
flt_6d0292bd4602ac92a58776b83552,2024-02-13,1,2,2,WN,WN,MDW,"Chicago, IL",IL,GRR,"Grand Rapids, MI",MI,1545,1540,-5.0,false,1735,1728,-7.0,false,false,,false,50.0,48.0,31.0,137.0,,,,,
flt_af2dee8554331477cc19ee6caee2,2024-07-10,3,7,3,WN,WN,MDW,"Chicago, IL",IL,MEM,"Memphis, TN",TN,815,816,1.0,false,950,952,2.0,false,false,,false,95.0,96.0,77.0,480.0,,,,,
flt_6bc9936d028723c64fe80165cfc7,2024-06-09,2,6,7,AA,AA,ORD,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,2101,2110,9.0,false,2255,2303,8.0,false,false,,false,234.0,233.0,200.0,1514.0,,,,,
flt_6878680f4f72d880e997c18eb54e,2024-10-07,4,10,1,F9,F9,MKE,"Milwaukee, WI",WI,DEN,"Denver, CO",CO,1510,1527,17.0,true,1651,1700,9.0,false,false,,false,161.0,153.0,127.0,896.0,,,,,
flt_a4c6af0534dc13864fd2a0ea1415,2024-04-05,2,4,5,AA,AA,ORD,"Chicago, IL",IL,CLT,"Charlotte, NC",NC,1825,1914,49.0,true,2139,2205,26.0,true,false,,false,134.0,111.0,84.0,599.0,26.0,0.0,0.0,0.0,0.0
flt_8be0965b92da400e96f1e4ee4d70,2024-02-06,1,2,2,UA,UA,ORD,"Chicago, IL",IL,MIA,"Miami, FL",FL,1415,1417,2.0,false,1830,1823,-7.0,false,false,,false,195.0,186.0,146.0,1197.0,,,,,
flt_261c8deb55d1450972a9891fbe8f,2024-01-04,1,1,4,AA,MQ,ORD,"Chicago, IL",IL,DSM,"Des Moines, IA",IA,1337,1336,-1.0,false,1501,1448,-13.0,false,false,,false,84.0,72.0,53.0,299.0,,,,,
flt_57b8b18f305f864e6ec41efa56d7,2024-10-08,4,10,2,UA,UA,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,851,844,-7.0,false,1128,1112,-16.0,false,false,,false,157.0,148.0,110.0,802.0,,,,,
flt_6d2904602c30448e84c33848a64a,2024-01-31,1,1,3,DL,DL,MSP,"Minneapolis, MN",MN,MKE,"Milwaukee, WI",WI,850,840,-10.0,false,1014,1005,-9.0,false,false,,false,84.0,85.0,49.0,297.0,,,,,
flt_b1167028fe2da0d6e0bab2b510b8,2024-08-19,3,8,1,WN,WN,MDW,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,810,809,-1.0,false,1000,942,-18.0,false,false,,false,230.0,213.0,197.0,1521.0,,,,,
flt_0992da8c7e350632e07cf29811fc,2024-05-18,2,5,6,AA,MQ,ORD,"Chicago, IL",IL,OKC,"Oklahoma City, OK",OK,2025,2058,33.0,true,2247,2315,28.0,true,false,,false,142.0,137.0,92.0,693.0,26.0,0.0,0.0,0.0,2.0
flt_3bee41b1507216c49a06ef59d1d7,2024-02-16,1,2,5,UA,OO,ORD,"Chicago, IL",IL,OKC,"Oklahoma City, OK",OK,1935,1932,-3.0,false,2217,2158,-19.0,false,false,,false,162.0,146.0,125.0,693.0,,,,,
flt_4de0223e8ce176ff67747ee4ba57,2024-11-24,4,11,7,UA,UA,ORD,"Chicago, IL",IL,SNA,"Santa Ana, CA",CA,1620,1617,-3.0,false,1856,1855,-1.0,false,false,,false,276.0,278.0,256.0,1726.0,,,,,
flt_8883d8301f4012d50bf3ac7adeb9,2024-06-17,2,6,1,UA,UA,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,2131,2128,-3.0,false,2315,2306,-9.0,false,false,,false,164.0,158.0,121.0,888.0,,,,,
flt_d1969293b41a72ecbd9a0f8b71ba,2024-06-03,2,6,1,UA,OO,MKE,"Milwaukee, WI",WI,IAH,"Houston, TX",TX,820,835,15.0,true,1115,1131,16.0,true,false,,false,175.0,176.0,145.0,984.0,15.0,0.0,1.0,0.0,0.0
flt_220107dde102162420d854cfe96e,2024-03-31,1,3,7,DL,DL,ORD,"Chicago, IL",IL,DTW,"Detroit, MI",MI,705,700,-5.0,false,930,913,-17.0,false,false,,false,85.0,73.0,45.0,235.0,,,,,
flt_466e81796fece9b3c469d62d5f90,2024-04-13,2,4,6,UA,YX,ORD,"Chicago, IL",IL,IND,"Indianapolis, IN",IN,859,854,-5.0,false,1116,1104,-12.0,false,false,,false,77.0,70.0,36.0,177.0,,,,,
flt_bb3eb7355452ad028ce90a7cda6e,2024-01-14,1,1,7,AA,AA,MKE,"Milwaukee, WI",WI,DFW,"Dallas/Fort Worth, TX",TX,615,613,-2.0,false,910,910,0.0,false,false,,false,175.0,177.0,132.0,853.0,,,,,
flt_6b8f7759ae28205b99351de4d9bd,2024-11-11,4,11,1,WN,WN,MDW,"Chicago, IL",IL,LGA,"New York, NY",NY,1310,1316,6.0,false,1610,1604,-6.0,false,false,,false,120.0,108.0,92.0,725.0,,,,,
flt_26438985aad25d347f742eefdea9,2024-02-05,1,2,1,UA,UA,ORD,"Chicago, IL",IL,SAN,"San Diego, CA",CA,1955,1950,-5.0,false,2228,2231,3.0,false,false,,false,273.0,281.0,249.0,1723.0,,,,,
flt_5401d0bde378cc37835d310fd7f9,2024-05-27,2,5,1,UA,UA,MSP,"Minneapolis, MN",MN,DEN,"Denver, CO",CO,1802,1807,5.0,false,1924,1922,-2.0,false,false,,false,142.0,135.0,102.0,680.0,,,,,
flt_21c14d46feae049947c0d5c1d452,2024-11-17,4,11,7,DL,DL,MSP,"Minneapolis, MN",MN,BDL,"Hartford, CT",CT,708,659,-9.0,false,1046,1012,-34.0,false,false,,false,158.0,133.0,112.0,1050.0,,,,,
flt_fcc04db293b7dd7eca32bbaccfca,2024-12-25,4,12,3,UA,UA,ORD,"Chicago, IL",IL,BWI,"Baltimore, MD",MD,1835,1900,25.0,true,2136,2154,18.0,true,false,,false,121.0,114.0,88.0,622.0,7.0,0.0,0.0,0.0,11.0
flt_e5547df282ed4a0f5b20aabb8f6a,2024-06-16,2,6,7,WN,WN,ORD,"Chicago, IL",IL,PHX,"Phoenix, AZ",AZ,1915,1917,2.0,false,2105,2109,4.0,false,false,,false,230.0,232.0,192.0,1440.0,,,,,
flt_6592dfaec21a1c27d7c4b168f2ef,2024-11-28,4,11,4,AA,AA,MSP,"Minneapolis, MN",MN,MIA,"Miami, FL",FL,610,607,-3.0,false,1102,1057,-5.0,false,false,,false,232.0,230.0,184.0,1501.0,,,,,
flt_650c342dad44fc750c42ac16653d,2024-08-23,3,8,5,WN,WN,MSP,"Minneapolis, MN",MN,BWI,"Baltimore, MD",MD,550,544,-6.0,false,920,904,-16.0,false,false,,false,150.0,140.0,118.0,936.0,,,,,
flt_e81706561b2f4e65767918b8cd14,2024-05-18,2,5,6,UA,UA,ORD,"Chicago, IL",IL,CLT,"Charlotte, NC",NC,1420,1511,51.0,true,1726,1803,37.0,true,false,,false,126.0,112.0,87.0,599.0,5.0,0.0,0.0,0.0,32.0
flt_68fb61388fa43f1d73377182e5e2,2024-09-24,3,9,2,UA,UA,ORD,"Chicago, IL",IL,CHS,"Charleston, SC",SC,1820,1815,-5.0,false,2140,2150,10.0,false,false,,false,140.0,155.0,108.0,760.0,,,,,
flt_c1c2286386e7915b660b70afbfb0,2024-09-19,3,9,4,WN,WN,MDW,"Chicago, IL",IL,LGA,"New York, NY",NY,1305,1303,-2.0,false,1610,1619,9.0,false,false,,false,125.0,136.0,108.0,725.0,,,,,
flt_eaba8aaac4127eaa9b4b3f0f04ca,2024-03-22,1,3,5,AA,AA,ORD,"Chicago, IL",IL,SFO,"San Francisco, CA",CA,1330,1431,61.0,true,1618,1753,95.0,true,false,,false,288.0,322.0,271.0,1846.0,0.0,0.0,95.0,0.0,0.0
flt_7de27bae65f4e238e21bca58cc20,2024-10-30,4,10,3,UA,UA,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,2000,1956,-4.0,false,2242,2229,-13.0,false,false,,false,162.0,153.0,118.0,802.0,,,,,
flt_955f5962280e871ccc6f1978721d,2024-07-27,3,7,6,UA,UA,ORD,"Chicago, IL",IL,SAN,"San Diego, CA",CA,1941,1938,-3.0,false,2200,2134,-26.0,false,false,,false,259.0,236.0,217.0,1723.0,,,,,
flt_54052e289b657bd77e86064c7a86,2024-03-10,1,3,7,WN,WN,MDW,"Chicago, IL",IL,PIT,"Pittsburgh, PA",PA,825,844,19.0,true,1045,1054,9.0,false,false,,false,80.0,70.0,58.0,402.0,,,,,
flt_d66e848bb8d2e02f3bef665c286f,2024-03-07,1,3,4,WN,WN,MDW,"Chicago, IL",IL,AUS,"Austin, TX",TX,1330,1340,10.0,false,1625,1625,0.0,false,false,,false,175.0,165.0,151.0,972.0,,,,,
flt_6826eac0231d28f4e6c08f48a0c7,2024-03-21,1,3,4,WN,WN,MDW,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,505,500,-5.0,false,705,633,-32.0,false,false,,false,240.0,213.0,198.0,1521.0,,,,,
flt_923775cfa3e792011c47cade7161,2024-01-13,1,1,6,DL,DL,MSP,"Minneapolis, MN",MN,SEA,"Seattle, WA",WA,850,940,50.0,true,1054,1139,45.0,true,false,,false,244.0,239.0,202.0,1399.0,0.0,0.0,0.0,0.0,45.0
flt_9e6330e742600026f219a6f396eb,2024-07-27,3,7,6,UA,UA,ORD,"Chicago, IL",IL,BWI,"Baltimore, MD",MD,1835,1837,2.0,false,2137,2128,-9.0,false,false,,false,122.0,111.0,85.0,622.0,,,,,
flt_aaadd12b41bfe162a6d0e662379b,2024-06-10,2,6,1,WN,WN,MDW,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,805,811,6.0,false,1025,1014,-11.0,false,false,,false,260.0,243.0,216.0,1750.0,,,,,
flt_15c86aa5f3c9fb324752f5eb1d47,2024-12-16,4,12,1,AA,PT,ORD,"Chicago, IL",IL,RIC,"Richmond, VA",VA,1453,1442,-11.0,false,1758,1748,-10.0,false,false,,false,125.0,126.0,96.0,642.0,,,,,
flt_c9cf003ed507b8120d94b2fa364e,2024-09-19,3,9,4,UA,G7,ORD,"Chicago, IL",IL,SCE,"State College, PA",PA,1035,1045,10.0,false,1324,1404,40.0,true,false,,false,109.0,139.0,96.0,528.0,2.0,0.0,30.0,0.0,8.0
flt_3973b5972cb873ea6d710e594d19,2024-05-26,2,5,7,DL,DL,MSP,"Minneapolis, MN",MN,IAH,"Houston, TX",TX,1535,1529,-6.0,false,1831,1812,-19.0,false,false,,false,176.0,163.0,146.0,1034.0,,,,,
flt_ac695f1cb2c6b62eef391113bbe7,2024-05-16,2,5,4,UA,OO,ORD,"Chicago, IL",IL,TYS,"Knoxville, TN",TN,1035,1032,-3.0,false,1322,1255,-27.0,false,false,,false,107.0,83.0,68.0,475.0,,,,,
flt_48d110638ce0544a8a110ba74169,2024-08-07,3,8,3,DL,OO,MSP,"Minneapolis, MN",MN,GFK,"Grand Forks, ND",ND,1530,1525,-5.0,false,1654,1653,-1.0,false,false,,false,84.0,88.0,61.0,284.0,,,,,
flt_a78dbf61af4718866eb9f0969b79,2024-07-01,3,7,1,UA,UA,ORD,"Chicago, IL",IL,MSP,"Minneapolis, MN",MN,715,838,83.0,true,849,1013,84.0,true,false,,false,94.0,95.0,61.0,334.0,0.0,0.0,1.0,0.0,83.0
flt_246651cf6a574f71784283a90af6,2024-04-16,2,4,2,AA,MQ,ORD,"Chicago, IL",IL,CID,"Cedar Rapids/Iowa City, IA",IA,1601,,,,1708,,,,true,B,false,67.0,,,196.0,,,,,
flt_816c1d5a1257dcebaeb980ea0cc4,2024-10-27,4,10,7,DL,DL,ORD,"Chicago, IL",IL,ATL,"Atlanta, GA",GA,715,710,-5.0,false,1011,959,-12.0,false,false,,false,116.0,109.0,82.0,606.0,,,,,
flt_a5ec67f1e583bef08db993adc26d,2024-04-06,2,4,6,DL,DL,MSP,"Minneapolis, MN",MN,CLE,"Cleveland, OH",OH,2010,2011,1.0,false,2256,2253,-3.0,false,false,,false,106.0,102.0,78.0,622.0,,,,,
flt_e14a3b8d2758ca83ea82ab45c1d8,2024-01-03,1,1,3,UA,OO,ORD,"Chicago, IL",IL,COS,"Colorado Springs, CO",CO,920,917,-3.0,false,1126,1135,9.0,false,false,,false,186.0,198.0,133.0,911.0,,,,,
flt_1ed8f6ef8a27178872934993d5d5,2024-10-27,4,10,7,UA,UA,MSP,"Minneapolis, MN",MN,SFO,"San Francisco, CA",CA,1900,1852,-8.0,false,2120,2110,-10.0,false,false,,false,260.0,258.0,237.0,1589.0,,,,,
flt_8bdb22b88c44ae7c84a56f15f829,2024-09-20,3,9,5,DL,OO,MSP,"Minneapolis, MN",MN,RST,"Rochester, MN",MN,1105,1150,45.0,true,1157,1241,44.0,true,false,,false,52.0,51.0,22.0,76.0,44.0,0.0,0.0,0.0,0.0
flt_5b74296a909a5286f1e35d931be7,2024-03-09,1,3,6,WN,WN,MDW,"Chicago, IL",IL,OAK,"Oakland, CA",CA,920,925,5.0,false,1200,1132,-28.0,false,false,,false,280.0,247.0,229.0,1844.0,,,,,
flt_45801b1147cc076e53f98373a473,2024-04-13,2,4,6,AA,ZW,ORD,"Chicago, IL",IL,ALO,"Waterloo, IA",IA,1158,1145,-13.0,false,1309,1256,-13.0,false,false,,false,71.0,71.0,41.0,234.0,,,,,
flt_6de657ef286b5fda5acf6a442ed2,2024-08-09,3,8,5,UA,UA,ORD,"Chicago, IL",IL,IAD,"Washington, DC",VA,1756,,,,2057,,,,true,A,false,121.0,,,588.0,,,,,
flt_31090d40356b37dd669fa1a024e7,2024-11-04,4,11,1,AA,AA,ORD,"Chicago, IL",IL,BDL,"Hartford, CT",CT,1803,1759,-4.0,false,2116,2103,-13.0,false,false,,false,133.0,124.0,97.0,783.0,,,,,
flt_e7aa5ff9cc9ca32503cf163a87b8,2024-01-23,1,1,2,AA,PT,ORD,"Chicago, IL",IL,ALB,"Albany, NY",NY,1418,1414,-4.0,false,1728,1723,-5.0,false,false,,false,130.0,129.0,88.0,723.0,,,,,
flt_cc738f28bb9a55a632fe4396c7ba,2024-10-10,4,10,4,UA,UA,ORD,"Chicago, IL",IL,MCO,"Orlando, FL",FL,915,,,,1304,,,,true,C,false,169.0,,,1005.0,,,,,
flt_ddb55d11c03e0854884026880db2,2024-05-17,2,5,5,AA,AA,ORD,"Chicago, IL",IL,RDU,"Raleigh/Durham, NC",NC,1523,1524,1.0,false,1816,1818,2.0,false,false,,false,113.0,114.0,87.0,646.0,,,,,
flt_c16838a9f7e9472954a8b747cec1,2024-12-12,4,12,4,UA,G7,ORD,"Chicago, IL",IL,LIT,"Little Rock, AR",AR,845,1005,80.0,true,1043,1148,65.0,true,false,,false,118.0,103.0,83.0,552.0,0.0,7.0,0.0,0.0,58.0
flt_bb7221c5f88a355e692ed6eba2c6,2024-05-20,2,5,1,UA,UA,ORD,"Chicago, IL",IL,STL,"St. Louis, MO",MO,1424,1445,21.0,true,1546,1609,23.0,true,false,,false,82.0,84.0,47.0,258.0,5.0,0.0,2.0,0.0,16.0
flt_29e67ec7f6eed5d3293eea243748,2024-07-21,3,7,7,AA,ZW,ORD,"Chicago, IL",IL,FAR,"Fargo, ND",ND,1324,1312,-12.0,false,1523,1505,-18.0,false,false,,false,119.0,113.0,88.0,557.0,,,,,
flt_88e73764f4bc3a75b8347e363e2d,2024-12-23,4,12,1,UA,UA,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,1952,1955,3.0,false,2235,2225,-10.0,false,false,,false,283.0,270.0,231.0,1744.0,,,,,
flt_8ee12d9b82a5e8f60922fd357a36,2024-12-17,4,12,2,UA,UA,ORD,"Chicago, IL",IL,SNA,"Santa Ana, CA",CA,1945,1943,-2.0,false,2222,2218,-4.0,false,false,,false,277.0,275.0,244.0,1726.0,,,,,
flt_71c2c79760ccbab714739c0bb68a,2024-02-01,1,2,4,UA,G7,ORD,"Chicago, IL",IL,SCE,"State College, PA",PA,1824,1814,-10.0,false,2117,2104,-13.0,false,false,,false,113.0,110.0,74.0,528.0,,,,,
flt_5469959d74f71c25b277159311e3,2024-11-04,4,11,1,F9,F9,MDW,"Chicago, IL",IL,ATL,"Atlanta, GA",GA,1832,1836,4.0,false,2131,2134,3.0,false,false,,false,119.0,118.0,87.0,591.0,,,,,
flt_9b4f3708d4960e2d003c1b509bf2,2024-06-15,2,6,6,WN,WN,MDW,"Chicago, IL",IL,MSY,"New Orleans, LA",LA,1435,1430,-5.0,false,1645,1628,-17.0,false,false,,false,130.0,118.0,106.0,825.0,,,,,
flt_a4336c54c06207579a75796e817a,2024-08-06,3,8,2,UA,UA,ORD,"Chicago, IL",IL,SYR,"Syracuse, NY",NY,1355,1353,-2.0,false,1645,1643,-2.0,false,false,,false,110.0,110.0,82.0,607.0,,,,,
flt_dbcd184b782c291a42250dc3d956,2024-10-26,4,10,6,NK,NK,MSP,"Minneapolis, MN",MN,ATL,"Atlanta, GA",GA,1407,1359,-8.0,false,1734,1718,-16.0,false,false,,false,147.0,139.0,115.0,907.0,,,,,
flt_c2c7601802d950d9efe7f195f12b,2024-04-07,2,4,7,UA,UA,ORD,"Chicago, IL",IL,BZN,"Bozeman, MT",MT,1611,1621,10.0,false,1831,1817,-14.0,false,false,,false,200.0,176.0,148.0,1185.0,,,,,
flt_36a7365bcac0672430be433460a3,2024-11-08,4,11,5,DL,DL,MSP,"Minneapolis, MN",MN,SEA,"Seattle, WA",WA,1840,1840,0.0,false,2037,2013,-24.0,false,false,,false,237.0,213.0,184.0,1399.0,,,,,
flt_dc4aad297a2f51f3bad0168f2b51,2024-11-15,4,11,5,DL,OO,MSP,"Minneapolis, MN",MN,BJI,"Bemidji, MN",MN,1256,1252,-4.0,false,1406,1356,-10.0,false,false,,false,70.0,64.0,41.0,199.0,,,,,
flt_7b5c8eb8fc328510050f83633cd1,2024-07-16,3,7,2,DL,OO,MSP,"Minneapolis, MN",MN,MOT,"Minot, ND",ND,1825,1820,-5.0,false,2010,1954,-16.0,false,false,,false,105.0,94.0,71.0,449.0,,,,,
flt_83e90dd474bc76b1d06b5d33e268,2024-04-30,2,4,2,AA,MQ,ORD,"Chicago, IL",IL,SYR,"Syracuse, NY",NY,1455,1453,-2.0,false,1742,1745,3.0,false,false,,false,107.0,112.0,81.0,607.0,,,,,
flt_fb37cf2054bb551fabb44fb151aa,2024-09-10,3,9,2,UA,UA,ORD,"Chicago, IL",IL,BDL,"Hartford, CT",CT,1818,1818,0.0,false,2136,2123,-13.0,false,false,,false,138.0,125.0,101.0,783.0,,,,,
flt_6d18cd60cd7024fcfccc0a66e018,2024-06-28,2,6,5,WN,WN,MDW,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,1215,1325,70.0,true,1405,1522,77.0,true,false,,false,230.0,237.0,212.0,1521.0,2.0,0.0,7.0,0.0,68.0
flt_2df85d839a45d8adcf9703dbec35,2024-05-19,2,5,7,DL,9E,MSP,"Minneapolis, MN",MN,CWA,"Mosinee, WI",WI,1945,1940,-5.0,false,2045,2047,2.0,false,false,,false,60.0,67.0,42.0,175.0,,,,,
flt_59ecc7a991ad0106ae6b462678c5,2024-12-13,4,12,5,AA,MQ,ORD,"Chicago, IL",IL,IND,"Indianapolis, IN",IN,1840,1839,-1.0,false,2101,2043,-18.0,false,false,,false,81.0,64.0,36.0,177.0,,,,,
flt_7693b49af005ed21b329b0078dab,2024-05-14,2,5,2,UA,UA,ORD,"Chicago, IL",IL,CMH,"Columbus, OH",OH,1440,1433,-7.0,false,1700,1704,4.0,false,false,,false,80.0,91.0,46.0,296.0,,,,,
flt_610320f3394536e4ace9f4a687f7,2024-11-18,4,11,1,UA,YX,ORD,"Chicago, IL",IL,CMH,"Columbus, OH",OH,1248,1243,-5.0,false,1514,1506,-8.0,false,false,,false,86.0,83.0,49.0,296.0,,,,,
flt_b958db4e7d9a764761f7267ea357,2024-02-04,1,2,7,DL,DL,MSP,"Minneapolis, MN",MN,TUS,"Tucson, AZ",AZ,1125,1318,113.0,true,1400,1530,90.0,true,false,,false,215.0,192.0,174.0,1298.0,90.0,0.0,0.0,0.0,0.0
flt_30e58da3949b50b88b72a26b8630,2024-04-28,2,4,7,AA,AA,ORD,"Chicago, IL",IL,MIA,"Miami, FL",FL,1552,1553,1.0,false,2002,2009,7.0,false,false,,false,190.0,196.0,161.0,1197.0,,,,,
flt_b775353a5f34d1d69ac8dde8674d,2024-05-08,2,5,3,UA,OO,ORD,"Chicago, IL",IL,LIT,"Little Rock, AR",AR,845,1003,78.0,true,1046,1153,67.0,true,false,,false,121.0,110.0,87.0,552.0,0.0,0.0,0.0,0.0,67.0
flt_4acb8a501cf3ee2c0d2b785201ad,2024-04-14,2,4,7,WN,WN,MKE,"Milwaukee, WI",WI,RSW,"Fort Myers, FL",FL,1255,1304,9.0,false,1650,1637,-13.0,false,false,,false,175.0,153.0,140.0,1183.0,,,,,
flt_281e5503a15f6a3b1b8f4c3d9f1b,2024-09-09,3,9,1,DL,DL,MSP,"Minneapolis, MN",MN,SEA,"Seattle, WA",WA,1840,1838,-2.0,false,2039,2013,-26.0,false,false,,false,239.0,215.0,190.0,1399.0,,,,,
flt_cd8397679c19bf72365bc7e7141d,2024-08-07,3,8,3,AA,MQ,ORD,"Chicago, IL",IL,PVD,"Providence, RI",RI,1345,1344,-1.0,false,1702,1646,-16.0,false,false,,false,137.0,122.0,104.0,849.0,,,,,
flt_7d602ee98f301e060ea0af9421fb,2024-01-16,1,1,2,WN,WN,MDW,"Chicago, IL",IL,CMH,"Columbus, OH",OH,840,,,,1050,,,,true,B,false,70.0,,,283.0,,,,,
flt_0103328d233d2ff3e160a80b8d05,2024-12-27,4,12,5,AA,AA,ORD,"Chicago, IL",IL,SJU,"San Juan, PR",PR,830,828,-2.0,false,1510,1511,1.0,false,false,,false,280.0,283.0,259.0,2072.0,,,,,
flt_178159b6ce64780103129f8b0749,2024-05-31,2,5,5,DL,DL,MKE,"Milwaukee, WI",WI,MSP,"Minneapolis, MN",MN,1733,1717,-16.0,false,1851,1833,-18.0,false,false,,false,78.0,76.0,56.0,297.0,,,,,
flt_98ae79ba0d2effb0ea8277d9914c,2024-04-18,2,4,4,UA,UA,ORD,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,710,704,-6.0,false,917,914,-3.0,false,false,,false,247.0,250.0,219.0,1514.0,,,,,
flt_9dd4a798cd0f02855e293e5c0b5e,2024-05-15,2,5,3,WN,WN,MDW,"Chicago, IL",IL,IAH,"Houston, TX",TX,1020,1018,-2.0,false,1300,1253,-7.0,false,false,,false,160.0,155.0,131.0,917.0,,,,,
flt_7458ec71699629afa096fc35c070,2024-10-15,4,10,2,WN,WN,MDW,"Chicago, IL",IL,ATL,"Atlanta, GA",GA,1255,1300,5.0,false,1545,1539,-6.0,false,false,,false,110.0,99.0,81.0,591.0,,,,,
flt_757a705666f628f6fb252c38166f,2024-07-21,3,7,7,AA,MQ,ORD,"Chicago, IL",IL,LSE,"La Crosse, WI",WI,2023,2021,-2.0,false,2135,2200,25.0,true,false,,false,72.0,99.0,37.0,215.0,0.0,0.0,25.0,0.0,0.0
flt_8d0f34fc6098bb1808ef2368d99b,2024-04-09,2,4,2,UA,UA,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,1003,1000,-3.0,false,1316,1304,-12.0,false,false,,false,133.0,124.0,94.0,733.0,,,,,
flt_36bd6bb639c1fa3f6455571fc04e,2024-07-17,3,7,3,UA,UA,ORD,"Chicago, IL",IL,JAX,"Jacksonville, FL",FL,1829,1828,-1.0,false,2200,2214,14.0,false,false,,false,151.0,166.0,127.0,864.0,,,,,
flt_82e5212746c873638e8954486c48,2024-03-26,1,3,2,UA,YX,ORD,"Chicago, IL",IL,LEX,"Lexington, KY",KY,1939,1935,-4.0,false,2206,2207,1.0,false,false,,false,87.0,92.0,64.0,323.0,,,,,
