crash_id,crash_datetime,crash_year,crash_month,crash_month_name,crash_weekday_name,crash_hour,time_period,posted_speed_limit_mph,traffic_control_device,reported_weather_condition,reported_lighting_condition,first_crash_type,trafficway_type,reported_road_surface_condition,crash_type,intersection_related,hit_and_run,estimated_damage,primary_contributory_cause,unit_count,most_severe_injury,injuries_total,injuries_fatal,latitude,longitude,zip5,weather_station_name,temperature_f,dew_point_f,relative_humidity_percent,precipitation_inches,visibility_miles,wind_speed_mph
crash_06336,2018-07-01 04:56:00,2018,7,Jul,Sun,4,Night or early morning,35,TRAFFIC SIGNAL,CLEAR,DAWN,FIXED OBJECT,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",PHYSICAL CONDITION OF DRIVER,1,INCAPACITATING INJURY,1,0,41.768243972,-87.6831938009,60636,"CHICAGO MIDWAY AIRPORT, IL US",79.0,72.0,79.0,0.0,10.0,6.0
crash_06337,2024-10-13 09:20:00,2024,10,Oct,Sun,9,Morning commute,30,UNKNOWN,CLEAR,DAYLIGHT,PEDALCYCLIST,UNKNOWN,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,,true,$500 OR LESS,UNABLE TO DETERMINE,2,"REPORTED, NOT EVIDENT",1,0,41.9279317269,-87.726723166,60647,"CHICAGO MIDWAY AIRPORT, IL US",61.0,51.0,70.0,0.0,10.0,9.0
crash_06338,2021-06-19 21:00:00,2021,6,Jun,Sat,21,Night or early morning,25,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,true,"$501 - $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.9028316171,-87.71182296,60651,"CHICAGO MIDWAY AIRPORT, IL US",75.0,60.0,60.0,0.0,10.0,9.0
crash_06339,2021-11-20 10:18:00,2021,11,Nov,Sat,10,Daytime,35,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),DRY,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0,0,41.9394139406,-87.7114095169,60618,"CHICAGO MIDWAY AIRPORT, IL US",40.0,27.0,60.0,0.0,10.0,15.0
crash_06340,2022-05-16 06:34:00,2022,5,May,Mon,6,Morning commute,15,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0,0,41.9270360931,-87.756106183,60639,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",57.0,49.0,74.0,0.0,10.0,9.0
crash_06341,2025-08-09 22:35:00,2025,8,Aug,Sat,22,Night or early morning,25,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ALLEY,DRY,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.810809077,-87.7418762966,60632,"CHICAGO MIDWAY AIRPORT, IL US",84.0,70.0,63.0,0.0,10.0,11.0
crash_06342,2023-08-26 13:10:00,2023,8,Aug,Sat,13,Daytime,25,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,REAR TO SIDE,FOUR WAY,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",IMPROPER BACKING,2,NO INDICATION OF INJURY,0,0,41.7760765738,-87.6388197472,60621,"CHICAGO MIDWAY AIRPORT, IL US",74.0,64.0,71.0,0.0,10.0,17.0
crash_06343,2024-05-10 22:59:00,2024,5,May,Fri,22,Night or early morning,30,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",HEAD ON,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),2,"REPORTED, NOT EVIDENT",1,0,41.7796414634,-87.6447277129,60621,"CHICAGO MIDWAY AIRPORT, IL US",62.0,48.0,60.0,0.0,10.0,9.0
crash_06344,2019-07-22 18:10:00,2019,7,Jul,Mon,18,Evening commute,45,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,UNKNOWN,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0,0,41.925701287,-87.6313680508,60614,"CHICAGO MIDWAY AIRPORT, IL US",74.0,51.0,45.0,0.0,10.0,18.0
crash_06345,2021-06-03 16:00:00,2021,6,Jun,Thu,16,Evening commute,20,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.956758646,-87.6934533398,60618,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",86.0,47.0,26.0,0.0,10.0,7.0
crash_06346,2019-01-07 20:00:00,2019,1,Jan,Mon,20,Night or early morning,30,TRAFFIC SIGNAL,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,DIVIDED - W/MEDIAN BARRIER,WET,INJURY AND / OR TOW DUE TO CRASH,true,,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,INCAPACITATING INJURY,1,0,41.8743107159,-87.6619147389,60607,"CHICAGO MIDWAY AIRPORT, IL US",47.0,41.0,80.0,0.0,10.0,23.0
crash_06347,2023-11-14 14:20:00,2023,11,Nov,Tue,14,Daytime,30,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.9398960544,-87.8069619061,60634,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",60.0,23.0,24.0,0.0,10.0,14.0
crash_06348,2021-11-13 03:00:00,2021,11,Nov,Sat,3,Night or early morning,30,NO CONTROLS,UNKNOWN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,UNKNOWN,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,NO INDICATION OF INJURY,0,0,41.9000909451,-87.6257203292,60611,"CHICAGO MIDWAY AIRPORT, IL US",39.0,32.0,76.0,0.0,10.0,13.0
crash_06349,2021-10-01 11:00:00,2021,10,Oct,Fri,11,Daytime,15,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO SIDE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",IMPROPER BACKING,2,NO INDICATION OF INJURY,0,0,41.9316889194,-87.7430169468,60641,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",76.0,61.0,60.0,0.0,10.0,7.0
crash_06350,2025-09-28 16:30:00,2025,9,Sep,Sun,16,Evening commute,30,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,,true,"$501 - $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.7283431652,-87.6386886318,60620,,,,,,,
crash_06351,2022-10-11 13:45:00,2022,10,Oct,Tue,13,Daytime,30,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,true,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0,0,41.9971362258,-87.7679514025,60646,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",67.0,58.0,73.0,0.0,10.0,17.0
crash_06352,2019-07-12 23:30:00,2019,7,Jul,Fri,23,Night or early morning,15,OTHER,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,OTHER,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.7935912941,-87.6644276372,60636,"CHICAGO MIDWAY AIRPORT, IL US",77.0,62.0,60.0,0.0,10.0,7.0
crash_06353,2018-08-17 11:35:00,2018,8,Aug,Fri,11,Daytime,30,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,OTHER OBJECT,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",EQUIPMENT - VEHICLE CONDITION,1,NO INDICATION OF INJURY,0,0,41.8012594062,-87.707312772,60632,"CHICAGO MIDWAY AIRPORT, IL US",79.0,69.0,72.0,0.0,8.0,7.0
crash_06354,2024-10-22 17:51:00,2024,10,Oct,Tue,17,Evening commute,30,STOP SIGN/FLASHER,CLEAR,DUSK,FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,WET,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",UNABLE TO DETERMINE,1,NO INDICATION OF INJURY,0,0,41.7693456155,-87.6106616922,60637,"CHICAGO MIDWAY AIRPORT, IL US",72.0,42.0,34.0,0.0,10.0,10.0
crash_06355,2018-10-31 12:30:00,2018,10,Oct,Wed,12,Daytime,35,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,3,NO INDICATION OF INJURY,0,0,41.9314659962,-87.6865617591,60647,"CHICAGO MIDWAY AIRPORT, IL US",54.0,41.0,62.0,0.0,10.0,3.0
crash_06356,2019-12-04 16:00:00,2019,12,Dec,Wed,16,Evening commute,30,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,false,,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0,0,41.9129102516,-87.8057558384,60707,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",42.0,27.0,55.0,0.0,10.0,13.0
crash_06357,2022-06-15 18:18:00,2022,6,Jun,Wed,18,Evening commute,30,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.979975281,-87.7482900151,60630,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",95.0,60.0,31.0,0.0,9.0,24.0
crash_06358,2022-09-03 15:40:00,2022,9,Sep,Sat,15,Evening commute,30,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,OTHER,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.7967545719,-87.7234092203,60632,"CHICAGO MIDWAY AIRPORT, IL US",85.0,63.0,48.0,,10.0,13.0
crash_06359,2018-12-29 09:00:00,2018,12,Dec,Sat,9,Morning commute,15,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,ALLEY,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,NO INDICATION OF INJURY,0,0,41.8180304054,-87.6090709691,60653,"CHICAGO MIDWAY AIRPORT, IL US",30.0,27.0,88.0,0.0,10.0,0.0
crash_06360,2019-12-16 08:14:00,2019,12,Dec,Mon,8,Morning commute,25,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.8892152218,-87.6338644008,60654,"CHICAGO MIDWAY AIRPORT, IL US",27.0,22.0,81.0,0.0,7.0,7.0
crash_06361,2021-12-25 03:30:00,2021,12,Dec,Sat,3,Night or early morning,30,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO INJURY / DRIVE AWAY,,,"OVER $1,500",DISTRACTION - FROM OUTSIDE VEHICLE,1,NO INDICATION OF INJURY,0,0,41.7240747838,-87.5853032325,60619,"CHICAGO MIDWAY AIRPORT, IL US",53.0,48.0,83.0,0.02,6.0,7.0
crash_06362,2019-08-20 19:00:00,2019,8,Aug,Tue,19,Night or early morning,35,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,UNKNOWN,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.9685360355,-87.7868367631,60630,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",74.0,68.0,82.0,0.0,10.0,6.0
crash_06363,2022-01-28 18:30:00,2022,1,Jan,Fri,18,Evening commute,30,NO CONTROLS,SNOW,DUSK,SIDESWIPE OPPOSITE DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),SNOW OR SLUSH,NO INJURY / DRIVE AWAY,,true,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0,0,41.9844887226,-87.7508001161,60646,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.0,2.0,58.0,0.0,10.0,8.0
crash_06364,2018-03-01 00:40:00,2018,3,Mar,Thu,0,Night or early morning,40,TRAFFIC SIGNAL,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,DRY,INJURY AND / OR TOW DUE TO CRASH,true,true,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.8673307157,-87.6186546377,60605,"CHICAGO MIDWAY AIRPORT, IL US",40.0,36.0,86.0,,10.0,9.0
crash_06365,2020-09-29 12:40:00,2020,9,Sep,Tue,12,Daytime,20,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,true,,"OVER $1,500",UNABLE TO DETERMINE,2,NONINCAPACITATING INJURY,1,0,41.8857074939,-87.7563374371,60644,"CHICAGO MIDWAY AIRPORT, IL US",58.0,45.0,62.0,0.0,10.0,10.0
crash_06366,2024-09-30 08:05:00,2024,9,Sep,Mon,8,Morning commute,15,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,DRIVEWAY,DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",IMPROPER LANE USAGE,1,NO INDICATION OF INJURY,0,0,41.901632371,-87.6375137583,60610,"CHICAGO MIDWAY AIRPORT, IL US",69.0,61.0,76.0,0.0,10.0,6.0
crash_06367,2019-10-19 16:04:00,2019,10,Oct,Sat,16,Evening commute,30,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",IMPROPER BACKING,2,NO INDICATION OF INJURY,0,0,41.7660256051,-87.6247763257,60637,"CHICAGO MIDWAY AIRPORT, IL US",70.0,41.0,35.0,0.0,10.0,13.0
crash_06368,2023-01-22 00:04:00,2023,1,Jan,Sun,0,Night or early morning,30,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),1,NO INDICATION OF INJURY,0,0,41.9033188891,-87.6617787841,60642,"CHICAGO MIDWAY AIRPORT, IL US",31.0,26.0,82.0,0.0,10.0,7.0
crash_06369,2020-12-22 07:30:00,2020,12,Dec,Tue,7,Morning commute,30,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0,0,41.8027613516,-87.6917457072,60632,"CHICAGO MIDWAY AIRPORT, IL US",32.0,25.0,75.0,0.0,10.0,8.0
crash_06370,2024-10-30 15:42:00,2024,10,Oct,Wed,15,Evening commute,35,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,NO INDICATION OF INJURY,0,0,41.8007272599,-87.7039102174,60632,"CHICAGO MIDWAY AIRPORT, IL US",80.0,57.0,45.0,0.0,10.0,18.0
crash_06371,2023-11-12 11:41:00,2023,11,Nov,Sun,11,Daytime,30,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,true,false,"OVER $1,500",DISREGARDING STOP SIGN,2,NO INDICATION OF INJURY,0,0,41.7444000463,-87.5638383991,60617,"CHICAGO MIDWAY AIRPORT, IL US",54.0,31.0,42.0,0.0,10.0,15.0
crash_06372,2025-07-01 18:38:00,2025,7,Jul,Tue,18,Evening commute,15,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,true,$500 OR LESS,UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.9255953576,-87.7168724456,60647,"CHICAGO MIDWAY AIRPORT, IL US",84.0,59.0,43.0,0.0,10.0,8.0
crash_06373,2018-03-07 05:30:00,2018,3,Mar,Wed,5,Night or early morning,30,NO CONTROLS,CLEAR,DUSK,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,$500 OR LESS,IMPROPER LANE USAGE,2,NO INDICATION OF INJURY,0,0,41.8657087433,-87.7643762375,60644,"CHICAGO MIDWAY AIRPORT, IL US",27.0,20.0,75.0,0.0,10.0,11.0
crash_06374,2022-02-24 18:59:00,2022,2,Feb,Thu,18,Evening commute,30,TRAFFIC SIGNAL,SNOW,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,SNOW OR SLUSH,INJURY AND / OR TOW DUE TO CRASH,true,,"$501 - $1,500",WEATHER,2,NONINCAPACITATING INJURY,1,0,41.8854749005,-87.6628051847,60607,"CHICAGO MIDWAY AIRPORT, IL US",28.0,22.0,78.0,0.0,2.0,15.0
crash_06375,2023-04-08 10:40:00,2023,4,Apr,Sat,10,Daytime,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ANGLE,UNKNOWN INTERSECTION TYPE,DRY,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,NO INDICATION OF INJURY,0,0,41.728947947,-87.6240813037,60620,"CHICAGO MIDWAY AIRPORT, IL US",55.0,26.0,33.0,0.0,10.0,11.0
crash_06376,2021-06-29 10:30:00,2021,6,Jun,Tue,10,Daytime,10,UNKNOWN,CLEAR,DAYLIGHT,ANGLE,ALLEY,DRY,INJURY AND / OR TOW DUE TO CRASH,,true,"OVER $1,500",UNABLE TO DETERMINE,2,"REPORTED, NOT EVIDENT",1,0,41.7909525518,-87.6926489223,60629,"CHICAGO MIDWAY AIRPORT, IL US",72.0,68.0,87.0,0.07,6.0,5.0
crash_06377,2023-06-01 14:20:00,2023,6,Jun,Thu,14,Daytime,25,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,$500 OR LESS,IMPROPER BACKING,2,NO INDICATION OF INJURY,0,0,41.8094564465,-87.6189192275,60653,"CHICAGO MIDWAY AIRPORT, IL US",90.0,61.0,38.0,0.0,10.0,7.0
crash_06378,2024-06-04 15:30:00,2024,6,Jun,Tue,15,Evening commute,30,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0,0,41.8961563469,-87.6554745445,60642,"CHICAGO MIDWAY AIRPORT, IL US",85.0,64.0,50.0,,10.0,13.0
crash_06379,2022-01-31 09:10:00,2022,1,Jan,Mon,9,Morning commute,30,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.8238188137,-87.6268656352,60609,"CHICAGO MIDWAY AIRPORT, IL US",31.0,20.0,64.0,0.0,8.0,8.0
crash_06380,2022-01-28 09:00:00,2022,1,Jan,Fri,9,Morning commute,30,TRAFFIC SIGNAL,SNOW,DAYLIGHT,REAR END,NOT DIVIDED,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",WEATHER,2,NO INDICATION OF INJURY,0,0,41.9318977231,-87.7271050305,60641,"CHICAGO MIDWAY AIRPORT, IL US",20.0,14.0,78.0,0.0,1.75,13.0
crash_06381,2020-09-02 12:15:00,2020,9,Sep,Wed,12,Daytime,25,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0,0,41.8809950414,-87.7010594733,60612,"CHICAGO MIDWAY AIRPORT, IL US",81.0,60.0,49.0,0.0,10.0,9.0
crash_06382,2023-10-21 18:44:00,2023,10,Oct,Sat,18,Evening commute,30,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,true,true,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NONINCAPACITATING INJURY,1,0,41.9170228745,-87.7475929667,60639,"CHICAGO MIDWAY AIRPORT, IL US",55.0,46.0,72.0,0.0,10.0,18.0
crash_06383,2023-02-21 17:35:00,2023,2,Feb,Tue,17,Evening commute,30,UNKNOWN,UNKNOWN,UNKNOWN,REAR END,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.9522361692,-87.8245509031,60634,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",35.0,12.0,38.0,0.0,10.0,5.0
crash_06384,2023-05-12 15:21:00,2023,5,May,Fri,15,Evening commute,20,STOP SIGN/FLASHER,CLOUDY/OVERCAST,DAYLIGHT,TURNING,FOUR WAY,DRY,NO INJURY / DRIVE AWAY,true,,$500 OR LESS,FAILING TO REDUCE SPEED TO AVOID CRASH,2,NO INDICATION OF INJURY,0,0,41.9753320049,-87.6681752583,60640,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",73.0,62.0,69.0,0.0,10.0,10.0
crash_06385,2018-09-26 17:00:00,2018,9,Sep,Wed,17,Evening commute,30,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,NO INDICATION OF INJURY,0,0,41.754556527,-87.6054316597,60619,"CHICAGO MIDWAY AIRPORT, IL US",67.0,41.0,39.0,0.0,10.0,13.0
crash_06386,2021-03-05 18:40:00,2021,3,Mar,Fri,18,Evening commute,30,NO CONTROLS,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,,true,"$501 - $1,500",NOT APPLICABLE,2,NO INDICATION OF INJURY,0,0,41.8075467094,-87.7420797497,60632,"CHICAGO MIDWAY AIRPORT, IL US",37.0,22.0,54.0,0.0,10.0,7.0
crash_06387,2021-01-26 09:00:00,2021,1,Jan,Tue,9,Morning commute,30,NO CONTROLS,SNOW,UNKNOWN,PARKED MOTOR VEHICLE,NOT DIVIDED,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.8288351866,-87.6446108108,60609,"CHICAGO MIDWAY AIRPORT, IL US",31.0,26.0,82.0,0.01,3.0,16.0
crash_06388,2022-09-24 15:05:00,2022,9,Sep,Sat,15,Evening commute,30,OTHER REG. SIGN,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN BARRIER,DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",IMPROPER TURNING/NO SIGNAL,2,NO INDICATION OF INJURY,0,0,41.9346442608,-87.6881004724,60618,"CHICAGO MIDWAY AIRPORT, IL US",72.0,54.0,53.0,0.0,10.0,11.0
crash_06389,2020-01-24 01:25:00,2020,1,Jan,Fri,1,Night or early morning,35,STOP SIGN/FLASHER,RAIN,DARKNESS,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),WET,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,2,"REPORTED, NOT EVIDENT",2,0,41.8878620713,-87.7554862834,60644,"CHICAGO MIDWAY AIRPORT, IL US",35.0,33.0,93.0,0.02,4.0,9.0
crash_06390,2024-10-21 07:36:00,2024,10,Oct,Mon,7,Morning commute,25,NO CONTROLS,CLEAR,DAYLIGHT,HEAD ON,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,,true,"$501 - $1,500",IMPROPER BACKING,3,NO INDICATION OF INJURY,0,0,41.775485906,-87.6850042559,60629,"CHICAGO MIDWAY AIRPORT, IL US",56.0,41.0,57.0,0.0,10.0,8.0
crash_06391,2023-08-08 16:30:00,2023,8,Aug,Tue,16,Evening commute,30,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,2,NO INDICATION OF INJURY,0,0,41.8529600123,-87.6346560632,60616,"CHICAGO MIDWAY AIRPORT, IL US",81.0,60.0,49.0,0.0,10.0,10.0
crash_06392,2020-03-09 13:35:00,2020,3,Mar,Mon,13,Daytime,30,STOP SIGN/FLASHER,RAIN,DAYLIGHT,TURNING,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0,0,41.9291501842,-87.7955600249,60707,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",53.0,47.0,80.0,0.03,7.0,13.0
crash_06393,2024-10-26 20:30:00,2024,10,Oct,Sat,20,Night or early morning,30,NO CONTROLS,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,NO INDICATION OF INJURY,0,0,41.7075904786,-87.6281838546,60628,"CHICAGO MIDWAY AIRPORT, IL US",48.0,33.0,56.0,0.0,10.0,0.0
crash_06394,2019-05-01 18:30:00,2019,5,May,Wed,18,Evening commute,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,true,false,"OVER $1,500",PHYSICAL CONDITION OF DRIVER,3,NO INDICATION OF INJURY,0,0,41.9827605862,-87.7240380082,60625,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",58.0,50.0,75.0,0.0,10.0,0.0
